V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0.087733497,0.039154651,0.24155187,0.57465849,0.227319507,-0.141552427,0.405515959,-0.033687069,0.101607948,-0.258150777,-0.530427894,0.204335236,-0.019687492,0.375811366,-0.194499122,-0.257088074,-0.816331589,-0.026733371,-0.400240268,0.610590275
0.09113793,0.184426249,0.264782596,0.55409075,0.065335007,-0.096866731,0.354019543,-0.06719877,0.160578556,-0.23598966,-0.511287356,0.319911982,0.205141373,0.406496354,-0.230068991,-0.320879164,-0.765707987,-0.049177384,-0.272887711,0.644946651
-0.010789058,0.200910133,0.358754481,0.658751439,0.005241642,-0.195966212,0.174762812,0.114185071,0.237493095,-0.032539106,-0.407148194,0.245931884,0.342782856,0.206006943,-0.244888879,-0.315126662,-0.717568152,0.013430619,-0.29752606,0.541498228
-0.204738316,0.188519944,0.449506002,0.623058526,-0.163323772,-0.318807561,0.087412533,0.132547025,0.142199789,0.143279768,-0.440433892,0.261927568,0.18989195,0.238422568,-0.277767917,-0.378389317,-0.752181446,-0.040831977,-0.451036732,0.460759765
-0.196919064,0.188743478,0.425862535,0.55813615,-0.145445016,-0.302115364,0.082727441,0.01129244,0.091921209,0.060200624,-0.519140879,0.282448858,0.10835633,0.236226105,-0.209083846,-0.375362084,-0.678428545,-0.153004871,-0.39834845,0.417230845
-0.268662242,0.094529828,0.45432328,0.452133975,-0.085576238,-0.114404053,0.227363034,-0.013073675,0.213403226,-0.004541964,-0.506062603,0.265145677,0.235086477,0.366124394,-0.274746485,-0.435654656,-0.730333581,-0.165023724,-0.398094421,0.474904975
-0.127874692,0.004563883,0.323061771,0.281611158,-0.031306493,-0.018638848,0.281712185,-0.023529741,0.205052379,-0.040962866,-0.754861273,0.255883767,0.263441218,0.486148186,-0.336314569,-0.512929458,-0.721612631,-0.093696176,-0.36936742,0.373595759
-0.079220891,-0.007624574,0.268501839,0.284455004,-0.148851751,-0.063986778,0.243974879,0.011540099,0.106705824,-0.00256495,-0.63540901,0.18702832,0.203000572,0.553304924,-0.387132308,-0.412995041,-0.759674958,0.004893166,-0.453485899,0.241132495
-0.033035623,0.001677469,0.246369771,0.302967036,-0.215727029,-0.09138055,0.414261829,0.012995449,0.022156837,-0.100379921,-0.671443417,0.214136693,-0.044205574,0.539801284,-0.33228545,-0.308482689,-0.741579,0.041531636,-0.456095819,0.3525245
-0.042241008,0.015007812,0.094297157,0.290472301,-0.125625823,-0.066678534,0.451474993,-0.129042294,-0.027306247,-0.14050083,-0.620124808,0.154277948,0.099591174,0.523766902,-0.360052098,-0.462415164,-0.581003879,0.104887151,-0.411066883,0.388210435
0.025699635,0.031650571,0.035698776,0.17698779,0.056870379,-0.006840921,0.339264674,-0.212260335,-0.060011033,-0.20639204,-0.582222493,0.196899219,0.165305296,0.584140808,-0.42490952,-0.432244574,-0.594117703,0.180225315,-0.398279698,0.373592685
0.097028132,0.094968684,0.168516421,0.217139331,0.120360368,-0.005166087,0.203158792,-0.202298799,-0.169756141,-0.122600201,-0.583108879,0.158681703,0.032567726,0.666181619,-0.347323741,-0.432647673,-0.724169503,0.19729961,-0.371392566,0.447332685
0.123025568,-0.038907723,0.280003401,0.271063728,0.163530921,0.037178905,0.179013781,-0.070819399,-0.093649555,-0.153457297,-0.751151474,0.17937255,0.035512493,0.623602377,-0.341675114,-0.467734003,-0.79973276,0.19786072,-0.3784182,0.48791148
0.127592784,-0.128081439,0.276466731,0.165258988,0.167885219,0.017563018,0.240950024,-0.041457328,0.093749309,-0.00122882,-0.918312093,0.22945744,0.210037934,0.566485037,-0.280548293,-0.433458105,-0.661880683,0.125870489,-0.395513855,0.407074252
0.207463896,-0.162929734,0.249258562,0.103806703,0.194399292,-0.083063665,0.219857437,0.105257129,0.149299137,-0.162016996,-0.862940414,0.232457686,0.300621966,0.496134715,-0.201151684,-0.480790155,-0.625874844,0.150492234,-0.272103833,0.400394918
0.098590825,-0.13495695,0.206588937,0.04999781,-0.01586201,-0.170798059,0.138753331,0.079069849,0.333462263,-0.173990915,-0.641638943,0.182132722,0.348631608,0.478894886,-0.116557768,-0.488357701,-0.578785226,0.236714128,-0.150364849,0.35347583
0.079440044,-0.265929301,0.201949824,0.11181402,-0.124714915,-0.27556071,0.110360912,-0.045016805,0.406729767,-0.018482182,-0.474372381,0.075514523,0.224128615,0.578728126,-0.160600359,-0.368365678,-0.646523585,0.143370507,-0.14357675,0.398796218
0.233577073,-0.129673206,0.220417298,0.176434388,-0.063365416,-0.221802226,0.000552119,-0.033159492,0.286691137,-0.100203197,-0.311609653,0.013406378,0.074427235,0.546683281,-0.116720596,-0.33000296,-0.811525722,0.099469173,-0.077167373,0.431122317
0.34753095,-0.161662007,0.284372177,0.185771154,-0.100872489,-0.17328499,0.160364584,-0.07157085,0.090782256,-0.033052809,-0.348909627,-0.103375111,0.120710908,0.498639747,-0.087321937,-0.328621094,-0.945429917,-0.050816917,-0.118893971,0.579037078
0.260446167,-0.097008613,0.36358125,0.084403001,0.084606833,-0.163844504,0.14068892,-0.119632909,-0.043886308,0.094031986,-0.353927899,0.0783049,0.037813159,0.445331315,-0.191891651,-0.36606553,-0.941342035,-0.021768375,-0.190783313,0.540319366
0.186370086,-0.072410189,0.497310055,0.043201237,0.099548803,-0.237988588,0.138382075,-0.078838714,-0.123030652,-0.017970735,-0.335091921,0.186960793,-0.001573624,0.428751873,-0.25810715,-0.441481513,-0.863337922,0.029162387,-0.302326072,0.540733556
0.077629494,-0.114707859,0.579527163,0.043965499,0.010391568,-0.233846843,0.289686751,0.106720444,-0.005386096,-0.021222095,-0.293982338,0.098642082,0.005537437,0.334689134,-0.179429047,-0.435244541,-0.911430046,0.068184098,-0.228231206,0.544653747
-0.012114547,-0.084514088,0.462609925,0.017224122,0.053118092,-0.331592427,0.094859067,0.259082549,-0.022281303,0.069771247,-0.278332947,0.150484683,0.062043064,0.315419554,-0.180436332,-0.384742509,-0.953809361,0.133590373,-0.093138609,0.574214339
-0.052034655,0.044501942,0.289278719,0.018596654,0.11147838,-0.409760652,0.200494822,0.277985673,0.075949273,0.173891877,-0.173501431,0.156016757,0.115233347,0.360008307,-0.065452665,-0.399382356,-0.867803558,0.049160487,-0.09599837,0.698184483
-0.033391966,-0.010330317,0.341622096,0.00180579,0.02625615,-0.387997959,0.29024,0.180827716,0.026994872,0.206009817,-0.174130293,0.048912452,0.179623474,0.505881698,-0.047603959,-0.49134823,-0.661579785,0.09042612,-0.111836852,0.541143477
-0.066453757,-0.145923083,0.335016715,0.258250605,0.003709918,-0.308875148,0.276509969,0.128675741,0.114830409,-0.002205018,-0.291234441,0.055505962,0.117866169,0.458569588,-0.159035498,-0.528278567,-0.584157389,-0.05706487,-0.059311807,0.553058215
-0.106872412,-0.082939434,0.325409584,0.383064629,0.014101511,-0.221482844,0.209644995,0.048324538,0.184964127,-0.079957909,-0.46554831,0.038650384,0.255141113,0.433647735,-0.322883463,-0.32428526,-0.692795904,-0.183878669,-0.123823287,0.570609183
-0.089954351,0.03482627,0.262242313,0.422565756,-0.000949229,-0.197550816,0.230844912,-0.072255866,0.264682411,-0.106742375,-0.558137396,-0.059938147,0.192130171,0.400833203,-0.199540149,-0.347535717,-0.796931258,-0.238010386,-0.096591579,0.511242976
-0.090479186,0.018311035,0.235598327,0.328660785,0.064776697,-0.133115956,0.275545724,-0.10170546,0.155456343,-0.08930381,-0.539946899,-0.191443369,0.13024883,0.422983315,-0.244702767,-0.36002868,-0.703210906,-0.184475237,-0.017847332,0.583898937
0.012083138,-0.061422322,0.068270146,0.403580993,-0.010896087,0.129061597,0.26380916,-0.128745998,0.309416125,-0.082317489,-0.465522136,-0.004261901,0.091465389,0.436729913,-0.364362219,-0.317405455,-0.555598028,0.009406168,-0.070580535,0.605065635
0.179687829,-0.155293508,0.063966633,0.262477632,0.063788859,0.102363308,0.267959796,-0.11666069,0.355456,-0.106230604,-0.497411552,0.005615209,0.075719776,0.527414908,-0.295150601,-0.450972481,-0.490018614,0.009131149,-0.07374541,0.585070046
-0.019105018,-0.279274416,0.034022939,0.262728322,-0.022281622,0.064796319,0.388773737,-0.080742882,0.274854861,-0.136338734,-0.42655169,-0.033854392,0.07319299,0.495793075,-0.138244973,-0.428298373,-0.490420249,-0.036176001,-0.082882824,0.50900575
-0.09666415,-0.220267922,-0.095157246,0.334579268,0.030028706,0.057324825,0.378062305,0.02233581,0.282335065,-0.073146075,-0.409700323,-0.033131749,0.172011944,0.534849463,-0.060169733,-0.475559186,-0.533439629,-0.031066165,-0.126453331,0.417683463
0.165797239,-0.111883901,0.067663839,0.143819843,0.140207293,-0.098899619,0.013559305,-0.211746968,-0.038154978,-0.666551843,-0.570754867,0.292996808,-0.147321632,0.359546031,-0.530270992,-0.26424854,-0.725519843,0.232907877,-0.406584347,0.452999552
0.096570999,-0.052229401,0.045364611,0.24214054,-0.020202458,-0.130525556,0.048826037,-0.285291775,0.001716502,-0.541032626,-0.678987537,0.38982027,-0.031902131,0.216703992,-0.444947441,-0.29527584,-0.636354698,0.196307099,-0.252352895,0.48900999
0.052018592,-0.01635358,0.111340231,0.364976739,0.146414909,-0.299226596,-0.015007406,-0.329177209,0.04579975,-0.392533257,-0.639097354,0.421527951,-0.087445869,0.201859319,-0.465316276,-0.370385437,-0.59455758,0.064759058,-0.26663757,0.617190343
0.019835469,0.128397629,0.062999782,0.128025393,0.18087536,-0.219845865,0.161849101,-0.299009754,0.181237803,-0.326475789,-0.567290031,0.292413892,-0.262486511,0.326382305,-0.292291763,-0.386941998,-0.659185282,0.035726161,-0.309397068,0.591303172
0.068434402,0.298886212,0.062976922,0.295353326,0.229107427,-0.039466501,0.201007406,-0.168518525,0.295726582,-0.252656762,-0.656562155,0.288221635,-0.11821331,0.225184221,-0.345175792,-0.487089685,-0.676561088,-0.11993106,-0.354418949,0.464807132
0.079716074,0.228240903,0.046698427,0.312661311,0.252048609,-0.027615763,0.080451215,-0.200134273,0.427023623,-0.349474975,-0.732001428,0.38446696,0.048023328,0.10107814,-0.311810168,-0.641859358,-0.735999154,-0.260024241,-0.224673809,0.489236658
0.045823051,0.134883325,0.048506238,0.275632003,0.160763949,0.038545324,0.068224157,-0.280035656,0.395858833,-0.349410044,-0.687492567,0.292997004,0.161791695,0.197714275,-0.373471008,-0.801799359,-0.73093803,-0.205260645,-0.358409663,0.557232072
0.016901073,0.015032399,0.07614611,0.280218367,0.271738995,0.117237417,0.165839727,-0.120278513,0.290929674,-0.337203849,-0.496720853,0.163599171,0.080830097,0.19642288,-0.364669652,-0.724758729,-0.825459885,-0.0160341,-0.451610274,0.58436752
0.083271547,0.099455101,0.158303643,0.347571572,0.310076549,-0.00853984,0.218318226,-0.12063741,0.218395671,-0.303418647,-0.339449124,0.154730996,-0.089398278,0.197618069,-0.325807464,-0.538303729,-0.886173741,0.101822861,-0.366989979,0.622452165
0.119673497,0.030726445,0.185646795,0.421965065,0.17560016,-0.041386266,0.198380124,-0.060913058,0.203814849,-0.311504412,-0.3396296,0.220958985,-0.119467872,0.067723611,-0.147018044,-0.581503656,-0.89095792,0.097950274,-0.228460576,0.54985564
0.099831804,-0.046185428,0.101486524,0.462159965,0.354048476,-0.014019345,0.226348438,-0.168227724,0.272413369,-0.328752279,-0.380409778,0.34640192,-0.182095513,0.070531368,-0.153425543,-0.602260426,-0.970184666,0.082228418,-0.19409059,0.519247638
0.09565627,-0.030499093,0.10465333,0.481614932,0.469826443,-0.084496504,0.22153981,-0.181059534,0.259579659,-0.369460858,-0.437018203,0.417301358,-0.093745077,-0.001114845,-0.208724255,-0.488451945,-0.951834292,0.041200826,-0.326602986,0.477172476
-0.028763264,0.083188715,0.165664699,0.38941957,0.280798775,-0.091296606,0.386523603,-0.191305399,0.103582874,-0.279953187,-0.486078093,0.550084575,-0.195284498,0.059148013,-0.081728311,-0.428676777,-0.872554686,-0.082270699,-0.252515685,0.565570557
-0.117704703,-0.003828546,0.148870044,0.434699155,0.226087844,-0.082062681,0.408092714,-0.324208932,0.064259221,-0.181154091,-0.392634718,0.567749288,-0.230082425,0.08954171,-0.172386471,-0.390086767,-0.804047139,-0.081594904,-0.12758079,0.55943899
-0.129092264,0.007171879,0.157623009,0.51886054,0.203020929,-0.054335686,0.3234803,-0.217165443,0.122012298,-0.17790414,-0.412559223,0.412761712,-0.181774002,0.139378512,-0.29121127,-0.374238972,-0.751952063,0.062794708,-0.167289865,0.607095474
0.001586299,-0.015730256,0.259893664,0.516134585,0.153545192,0.038517852,0.345303686,-0.199187537,0.069530618,-0.364711929,-0.42167489,0.330346972,-0.12736947,0.16418451,-0.354907305,-0.238296297,-0.817677254,0.086232841,-0.372198758,0.49249344
0.005171737,0.030538907,0.361243678,0.582067575,0.08401433,0.036891752,0.394538467,-0.096515118,0.069853258,-0.468836111,-0.480942944,0.228413025,-0.136306771,0.241791487,-0.348912402,-0.182214018,-0.802774967,0.133713353,-0.426058443,0.501501407
0.097709147,0.154019776,0.323428365,0.508357369,0.113635976,0.089219245,0.387816397,0.003342246,0.157463172,-0.482941011,-0.546027958,0.16873275,-0.048175584,0.27645953,-0.27848205,-0.312870018,-0.737997966,-0.056988186,-0.526436733,0.624102419
0.155421749,0.127272937,0.287137769,0.500988666,0.166830051,-0.005148025,0.467759823,0.008830454,0.164931315,-0.405900149,-0.48238602,0.209696811,0.040596536,0.257619386,-0.328854128,-0.282577853,-0.773346673,0.030181506,-0.436861911,0.70774227
0.140240912,0.158458741,0.274702045,0.633973195,0.073496674,-0.075897612,0.515889433,-0.101073862,0.149133719,-0.323524375,-0.54023771,0.241030825,0.26174186,0.226140694,-0.301395822,-0.338508983,-0.754757533,-0.001506316,-0.288762194,0.630394355
-0.064569095,0.178658529,0.472123114,0.639833837,0.069482833,-0.17170834,0.347026359,0.046231526,0.120989203,-0.091318103,-0.493361864,0.183250034,0.36240973,0.158819048,-0.229433925,-0.399598307,-0.650496705,0.050087125,-0.283474967,0.351549859
-0.157296712,0.298655015,0.522580395,0.568845848,-0.040145732,-0.239137607,0.17503318,0.139070325,0.059461041,0.125318617,-0.520477389,0.180835892,0.339193841,0.28243794,-0.202008611,-0.410411862,-0.677287888,-0.044040089,-0.417991533,0.495077363
-0.137237189,0.259465593,0.360909952,0.465503087,-0.118671608,-0.260637591,0.13112838,-0.094949647,0.081314676,0.136424134,-0.603789979,0.136787698,0.314280746,0.233331468,-0.248776688,-0.393703687,-0.662318914,-0.156847866,-0.35859136,0.487451604
-0.120017487,0.109544439,0.241252095,0.364762432,-0.110567418,-0.054032681,0.266513308,-0.059435681,0.163233359,-0.026104209,-0.726476863,0.183868042,0.359138736,0.328510602,-0.24966872,-0.399408534,-0.6549657,-0.132966326,-0.328902828,0.36926379
-0.131363262,0.040698339,0.171855718,0.33937637,-0.072592376,0.005164067,0.384434209,-0.044954037,0.088323374,0.082063435,-0.859018059,0.257353226,0.287256891,0.422078615,-0.219451529,-0.449948532,-0.565915555,-0.051202744,-0.275144834,0.445278218
-0.041989868,0.002935936,0.173478203,0.268394158,-0.085524519,-0.073519052,0.440041703,0.092403759,-0.039781306,0.101393924,-0.795144739,0.187237219,0.158612624,0.598690658,-0.14389284,-0.287973035,-0.662900773,0.047092963,-0.395230718,0.350675074
-0.081755321,-0.02233601,0.256875162,0.378586394,-0.205987877,-0.111175035,0.472283462,0.066915829,-0.146436746,-0.003134169,-0.644556472,0.322037095,0.127324884,0.493756135,-0.158349681,-0.24596375,-0.585888023,0.110800751,-0.494098797,0.376796305
-0.14057249,0.031433497,0.1560325,0.378549527,-0.15869448,-0.076392551,0.486527864,0.006304524,-0.105414118,-0.063742711,-0.707277072,0.306974262,0.175249642,0.566017662,-0.15810301,-0.391194785,-0.595654576,0.058648387,-0.46879905,0.461653069
-0.011355509,-0.033505552,0.09088468,0.290070484,-0.106419174,-0.108421182,0.350680816,-0.039761178,-0.121854639,-0.137834519,-0.558197979,0.302922698,0.18869506,0.607644415,-0.357415739,-0.473707838,-0.629045545,0.205997554,-0.573362029,0.443174644
0.044563835,0.041644518,0.097235808,0.313982664,-0.004329241,-0.078945191,0.259047079,-0.079974589,-0.188607818,-0.137335925,-0.577444561,0.22681445,0.053707247,0.746883512,-0.318882047,-0.598271793,-0.615214722,0.239022419,-0.617436648,0.465113449
0.160697854,-0.046789089,0.265528658,0.339284708,0.069868474,-0.053277317,0.23299678,-0.03364271,-0.052881127,-0.159473598,-0.749151161,0.199717915,0.049706734,0.627287806,-0.313633321,-0.577332315,-0.75437045,0.170323056,-0.484189949,0.410858092
0.218765033,-0.123684504,0.338434016,0.284404919,0.217143186,-0.151964928,0.089480202,0.016414294,0.098930464,-0.181446983,-0.851034937,0.166775709,0.104078998,0.614284864,-0.25072639,-0.479979866,-0.67335744,0.210671073,-0.418372756,0.379857044
0.26811233,-0.074084579,0.22971995,0.19416901,0.181305232,-0.157533367,0.07929549,0.085114693,0.162625555,-0.149689447,-0.702355594,0.208139114,0.0834161,0.565481028,-0.107369478,-0.460098113,-0.753223406,0.224680368,-0.233771632,0.38679217
0.176201698,-0.037670036,0.115875665,0.156589131,0.030985087,-0.235224835,0.107911577,0.039362863,0.266856232,-0.137589261,-0.537310269,0.150048203,0.103189651,0.527668456,-0.106928851,-0.387014611,-0.762393185,0.262701178,-0.200100203,0.434920583
0.082818244,-0.179057729,0.20688815,0.135590557,-0.160608725,-0.190886979,0.263222238,-0.021632902,0.301844235,-0.097024548,-0.512186748,0.047622655,0.107812153,0.555969369,-0.139768847,-0.367386445,-0.813921475,0.150535555,-0.104890153,0.455714184
0.224948113,-0.064263896,0.310980917,0.182598397,-0.202054298,-0.210085192,0.23530923,-0.092630543,0.204738756,-0.125838125,-0.447594341,-0.007464399,0.027379413,0.634455368,-0.210988912,-0.382555973,-0.862949948,0.108556333,-0.079945431,0.435968952
0.287412289,-0.065074355,0.332661987,0.173038537,-0.092343756,-0.238301421,0.084911034,-0.084629729,0.090896417,-0.094764048,-0.534888961,-0.042994747,0.092977636,0.517389095,-0.236626022,-0.327883792,-0.934746751,-0.004722196,-0.120569137,0.495645402
0.258646823,-0.193475136,0.486022043,0.152549557,-0.029038822,-0.269243007,0.00171212,-0.02040432,-0.022805048,-0.024089696,-0.501562119,-0.033296056,-0.045142605,0.484774765,-0.299651256,-0.4028062,-0.872785906,0.04640012,-0.195022221,0.559594549
0.266452747,-0.096645736,0.669862817,0.113100893,0.023393472,-0.287230556,-0.017239449,-0.033132545,-0.082976328,0.002471936,-0.508934328,0.123640049,0.036277657,0.462895608,-0.276174486,-0.390399832,-0.854405834,0.094908501,-0.142238438,0.705770302
0.1694267,-0.158301905,0.592705412,0.175022768,-0.027236258,-0.373261095,0.23011385,0.058125381,-0.081542834,-0.049160486,-0.424705544,-0.020537092,0.029441252,0.420187839,-0.228136345,-0.286203026,-0.853570162,0.126205931,-0.131134526,0.745425028
0.026446645,-0.038031589,0.48195995,0.110754605,0.053906131,-0.433231915,0.282876819,0.167952312,-0.040507604,0.135575952,-0.290142293,0.067813862,-0.007179751,0.278250953,-0.093666338,-0.274360693,-1.003230254,0.132428469,-0.106358415,0.741654334
-0.06644099,0.053732122,0.342005902,0.075763994,0.097463659,-0.41623149,0.348085427,0.19889536,-0.056994258,0.23821008,-0.112387353,0.080565927,0.062331924,0.350572134,-0.043700223,-0.403641987,-0.904027555,0.167221948,-0.106809962,0.711807026
-0.157851228,-0.069369726,0.410339638,0.136656809,-0.046524477,-0.385773459,0.34933288,0.121905284,-0.021609019,0.173131344,-0.116126244,-0.018625649,0.180913508,0.458806793,-0.096803638,-0.469679983,-0.719373662,0.131450518,-0.065100722,0.460723137
-0.102025004,-0.169183507,0.386444681,0.252432237,-0.029627462,-0.326529571,0.23712311,0.086285423,0.06378728,-0.09649765,-0.192412663,-0.098842023,0.189822575,0.513851244,-0.190826382,-0.485110867,-0.812130311,0.05702058,-0.109722544,0.533033169
-0.032189687,-0.075794629,0.44852795,0.333151222,-0.032667379,-0.262143523,0.188452367,0.060074245,0.198811016,-0.120891738,-0.385610991,-0.119613618,0.154791605,0.392306235,-0.296527632,-0.410069351,-0.828534391,-0.192139365,-0.166784599,0.599778456
-0.173616723,0.035086751,0.29945238,0.237015257,0.05604932,-0.192878605,0.28783047,-0.066761557,0.379750887,-0.131576275,-0.393150433,-0.097828333,0.117680786,0.387370313,-0.302998279,-0.42658372,-0.796796313,-0.198600226,-0.211599674,0.569918078
-0.255397173,-0.038414281,0.206664523,0.232469577,0.127513268,-0.070671814,0.296202579,-0.168524818,0.251931135,-0.090930486,-0.478628791,-0.130149578,0.089320227,0.449461169,-0.303894239,-0.363799949,-0.721410599,-0.143335493,-0.233416191,0.564788347
-0.221505399,-0.071860207,0.093931629,0.27130269,-0.015925087,0.123083253,0.293713576,-0.182523324,0.305004545,-0.11415135,-0.354723242,-0.02299853,0.019917853,0.457802305,-0.402094081,-0.372453161,-0.556565347,0.004712665,-0.218742221,0.60120638
-0.070006444,-0.134166535,0.111489471,0.226021016,0.030277769,0.097738975,0.306694167,-0.209811679,0.342141491,-0.041957182,-0.29866411,-0.097164511,0.049621734,0.475660259,-0.368398286,-0.45632222,-0.54993098,0.033417814,-0.099864535,0.633166589
-0.019060304,-0.09927187,0.052052113,0.219568688,-0.004941964,0.043443418,0.313173893,-0.155227496,0.236124631,0.01049115,-0.308189379,-0.18365947,0.175916125,0.554474503,-0.269284115,-0.485318813,-0.608141149,0.040474523,-0.080927957,0.497836828
-0.149332102,-0.163950075,-0.041597448,0.277508807,0.020770905,0.073645099,0.32546888,-0.087587791,0.211661362,0.052389175,-0.30701292,-0.077070563,0.206791303,0.597354464,-0.088466008,-0.552523865,-0.618846972,-0.080958954,-0.096712168,0.386919464
0.181156268,-0.04189915,0.088120439,0.236811519,0.147495709,-0.179787506,0.020550102,-0.241580826,-0.010664889,-0.838124249,-0.476475765,0.275844429,-0.097886205,0.48603135,-0.422797141,-0.295478093,-0.773264277,0.175242916,-0.442721947,0.384179631
-0.007241289,-0.05480564,0.068454189,0.304583564,0.106946803,-0.246893087,0.0473727,-0.385170602,0.043611108,-0.649546996,-0.564030915,0.355020683,-0.129141951,0.32765517,-0.358366125,-0.245374804,-0.611330366,0.168475897,-0.270664138,0.395223684
0.027527097,-0.063309396,0.102313332,0.301346003,0.092166914,-0.324264131,0.1240453,-0.386657536,0.103052649,-0.441981103,-0.656012513,0.358854176,-0.048090435,0.322671578,-0.334354525,-0.232764916,-0.542526724,0.07889065,-0.237579905,0.370986067
0.04440897,0.06794213,0.113032715,0.268835716,0.174918242,-0.300270496,0.10344266,-0.297494641,0.201706149,-0.344295229,-0.64832505,0.34946546,-0.144693057,0.266210949,-0.2140696,-0.32936475,-0.573498375,0.047742886,-0.221951068,0.433909215
0.071164986,0.153069515,0.122087017,0.450011426,0.204722924,-0.139009892,0.013591588,-0.238719825,0.339772398,-0.266469071,-0.790461193,0.2019485,-0.074378956,0.15818234,-0.211453772,-0.475350431,-0.654125046,-0.101353642,-0.209320652,0.411608572
0.157657067,0.183183123,0.040176104,0.401719267,0.309001666,-0.138977878,0.057581347,-0.14024064,0.317720702,-0.257195154,-0.697830602,0.262571578,0.029936422,0.159278255,-0.247614994,-0.5695262,-0.781035263,-0.176946058,-0.123277791,0.425182531
0.266152666,0.042175841,0.011942335,0.256351538,0.253117715,-0.119099138,0.028714597,-0.166169893,0.18622523,-0.291788602,-0.619456448,0.334636474,0.05501737,0.309629725,-0.267072878,-0.742279087,-0.889873035,-0.221799858,-0.348145133,0.501883776
0.224117304,0.00437832,0.038509241,0.283756007,0.175941293,-0.020473273,0.032312232,-0.080667348,0.193985941,-0.262203671,-0.583233742,0.267978345,-0.029011581,0.298351656,-0.32158228,-0.606343558,-0.890978133,-0.062011288,-0.475711111,0.59461341
0.234036637,0.0395423,0.125293023,0.351319215,0.16564058,-0.077945503,0.107388495,-0.118903578,0.215643036,-0.250855204,-0.451328131,0.149106247,-0.081583261,0.250309761,-0.251714497,-0.431688784,-0.849656908,0.125872484,-0.40707699,0.608820406
0.146257379,0.071096445,0.261028906,0.322037452,0.154756043,-0.158291045,0.2492024,-0.271313187,0.24359422,-0.339041031,-0.401929608,0.191142262,-0.073176529,0.040661718,-0.239453399,-0.531039227,-0.80334593,0.147202577,-0.293473756,0.621589425
0.053789383,0.017393249,0.108685627,0.364879424,0.183745642,-0.04226913,0.251628247,-0.265761343,0.211119551,-0.339856946,-0.374780614,0.311988511,-0.064368183,0.003954022,-0.186703193,-0.533581251,-0.88551932,0.062765235,-0.259908394,0.554231898
0.123709557,0.008124342,0.00423238,0.408880086,0.269444286,-0.067328217,0.29858902,-0.083721375,0.180697543,-0.341160229,-0.444728888,0.387846039,-0.093898772,-0.035751676,-0.23295045,-0.530224708,-0.970147234,0.168661355,-0.252152454,0.569783221
0.104140536,0.076534209,0.121879044,0.391310144,0.221137557,-0.102136483,0.333908324,-0.074073795,0.09570827,-0.317372159,-0.44224264,0.472129405,-0.072112536,0.06115746,-0.230114114,-0.584909277,-0.841544179,-0.049394932,-0.218674258,0.638687569
-0.012650765,0.06003406,0.072571249,0.385728467,0.215754007,-0.048978196,0.303856389,-0.154256786,0.100748056,-0.303342267,-0.504962666,0.43520672,-0.236762923,0.110198162,-0.283434215,-0.516077857,-0.873338294,-0.021342829,-0.161991427,0.54168162
-0.063355923,-0.008339292,0.077171597,0.44553727,0.249384538,-0.038371968,0.267519563,-0.150984978,0.117355818,-0.172572193,-0.58101977,0.353207831,-0.144861901,0.229088769,-0.392968806,-0.520607334,-0.905372689,0.057030471,-0.325845081,0.530123058
-0.058902611,0.071480051,0.152230633,0.408897134,0.266371374,-0.034948826,0.394454795,-0.095882564,0.047495106,-0.201829924,-0.620084405,0.309423064,-0.073671228,0.392274504,-0.339768053,-0.288193211,-0.854559527,0.039072836,-0.456300665,0.481177442
0.014196759,0.12926261,0.27443101,0.546136012,0.191325078,0.078934248,0.428610782,-0.052757961,0.108132773,-0.372209548,-0.628579551,0.212625844,-0.083690692,0.331057039,-0.445743228,-0.171603137,-0.740389027,0.010612678,-0.559522183,0.552733075
0.057394898,0.149060258,0.220818017,0.473501309,0.188138945,0.048996001,0.307779397,-0.048930518,0.134955818,-0.423056108,-0.565574971,0.230615393,-0.111550896,0.319300962,-0.515279599,-0.296777793,-0.767507045,0.05323519,-0.525178401,0.633976379
0.113199467,0.10508647,0.349766538,0.492289101,0.131348711,-0.026497462,0.44070732,-0.138782019,0.200079484,-0.319899234,-0.531397454,0.218504662,0.042277888,0.272186067,-0.529372973,-0.401169736,-0.713085784,0.082409636,-0.41613569,0.654380385
0.021126739,0.041663349,0.364148434,0.661961617,-0.062136653,-0.098928294,0.430035925,-0.107274762,0.224988682,-0.254732505,-0.637553521,0.172103603,0.255863515,0.278101511,-0.490217807,-0.486596031,-0.721599821,0.130716532,-0.294209355,0.561301296
-0.043063202,0.124473968,0.491950689,0.60032375,-0.134755079,-0.124622983,0.441459273,0.023883304,0.169243505,-0.172415906,-0.645873281,0.251655031,0.34340903,0.272027752,-0.377906327,-0.359269221,-0.554666032,0.223625349,-0.204297071,0.424094076
-0.096686806,0.24410002,0.527075901,0.525223402,-0.148273501,-0.110828526,0.418281121,-0.030985834,0.099256607,0.070117316,-0.612687038,0.252548548,0.341039027,0.337860023,-0.380810034,-0.325120928,-0.621994081,0.121875866,-0.250092301,0.565801362
-0.062734766,0.199103103,0.368805189,0.315396807,-0.098133639,-0.083832227,0.374515589,-0.108301296,0.135022963,0.090164249,-0.54814082,0.247459061,0.254938044,0.239576528,-0.269823059,-0.337640047,-0.649447016,0.060063246,-0.278806102,0.532457426
